Cruise,Station,Date,Longitude,Latitude,BottomDepth,Depth,Temperature,Salinity,Oxygen,PDA,Nits,Phosphate,Silicate,COD,AOU,WaterMassNo
1,3,2011-07-11T07:37,-94.52,23,3727,2498.3,4.298,34.972,4.747,27.761301,16.136,1.009,39.16,40.3,109.1696,6
1,3,2011-07-11T07:37,-94.52,23,3727,3036.5,4.353,34.973,4.743,27.762856,10.158,0.641,24.059,45.8,109.3957,6
1,4,2011-07-14T01:48,-96.022,22.007,2672,3.3,29.01,36.421,4.385,23.128778,0.089,0.216,2.693,92.2,0.1282,1
1,4,2011-07-14T01:48,-96.022,22.007,2672,51.8,23.311,36.52,5.207,25.002209,0,0.209,1.512,85.3,0,2
1,4,2011-07-14T01:48,-96.022,22.007,2672,151.2,17.423,36.273,2.756,26.400267,11.421,0.679,5.213,56.4,114.5253,3
1,4,2011-07-14T01:48,-96.022,22.007,2672,401.6,10.16,35.235,2.462,27.121082,22.619,1.297,15.374,43.7,166.9501,4.5
1,4,2011-07-14T01:48,-96.022,22.007,2672,599.9,7.322,34.946,2.791,27.343981,26.664,1.82,21.172,44.2,171.3214,5
1,4,2011-07-14T01:48,-96.022,22.007,2672,801.7,5.752,34.91,3.453,27.52683,28.48,1.776,25.348,40.4,153.6197,5
1,4,2011-07-14T01:48,-96.022,22.007,2672,1199.4,4.426,34.957,4.507,27.721727,22.323,1.418,26.053,44,117.6803,6
1,4,2011-07-14T01:48,-96.022,22.007,2672,1499.6,4.268,34.966,4.701,27.748649,22.369,1.381,25.758,47.9,110.6273,6
1,4,2011-07-14T01:48,-96.022,22.007,2672,1998.9,4.251,34.97,4.757,27.758893,18.358,1.239,25.275,52.5,108.688,6
1,4,2011-07-14T01:48,-96.022,22.007,2672,2498.9,4.291,34.971,4.74,27.761185,22.305,1.297,25.488,54,109.5303,6
1,4,2011-07-14T01:48,-96.022,22.007,2672,2656.1,4.308,34.972,4.73,27.762055,18.005,1.195,25.333,46,109.969,6
1,5,2011-07-13T17:53,-95.002,22.011,3367,9.4,29.061,36.546,4.373,23.206014,0.07,0.22,15.5,68.9,0.3672,1
1,5,2011-07-13T17:53,-95.002,22.011,3367,19.7,29.052,36.545,4.375,23.209135,0.09,0.16,4.4,69.7,0.3164,1
1,5,2011-07-13T17:53,-95.002,22.011,3367,49.9,23.7,36.506,5.157,24.876898,,0.14,1.6,65.5,0,2
1,5,2011-07-13T17:53,-95.002,22.011,3367,74.7,21.923,36.526,4.721,25.407043,,0.17,2.4,62.6,9.7667,2
1,5,2011-07-13T17:53,-95.002,22.011,3367,100.3,20.272,36.42,4.147,25.781682,2.54,0.27,2.6,59.2,41.4668,2
1,5,2011-07-13T17:53,-95.002,22.011,3367,149.7,17.656,36.295,2.783,26.360168,12.19,0.78,5.1,46.1,112.2705,3
1,5,2011-07-13T17:53,-95.002,22.011,3367,250.3,13.541,35.719,2.565,26.851584,18.37,1.17,10.2,52,142.6113,4
1,5,2011-07-13T17:53,-95.002,22.011,3367,300,11.76,35.453,2.496,26.999155,21.57,1.42,12.3,50.2,155.7402,4
1,5,2011-07-13T17:53,-95.002,22.011,3367,401.1,9.941,35.207,2.458,27.136618,27.51,1.84,15.8,40.8,168.4911,4.5
1,5,2011-07-13T17:53,-95.002,22.011,3367,599.7,7.234,34.942,2.814,27.353189,25.49,1.8,21.4,36.6,170.9208,5
1,5,2011-07-13T17:53,-95.002,22.011,3367,800.3,5.727,34.91,3.467,27.529822,28.2,1.88,25.3,41.4,153.1887,5
1,5,2011-07-13T17:53,-95.002,22.011,3367,1003.3,4.868,34.936,4.091,27.654246,23.47,1.7,26,34.5,132.3847,6
1,7,2011-07-13T11:57,-94.015,22.009,3537,3.3,28.976,36.74,4.362,23.379869,0,0.169,1.545,74.7,0.8973,1
1,7,2011-07-13T11:57,-94.015,22.009,3537,10.7,28.98,36.737,4.361,23.376872,0,0.154,1.55,74,0.9373,1
1,7,2011-07-13T11:57,-94.015,22.009,3537,39.4,26.254,36.591,4.808,24.158675,0,0.157,0.988,64.5,0,1
1,7,2011-07-13T11:57,-94.015,22.009,3537,64.4,22.505,36.525,4.908,25.24031,0.181,0.085,1.244,61.8,0,2
1,7,2011-07-13T11:57,-94.015,22.009,3537,95.1,20.662,36.427,4.312,25.681593,2.577,0.235,2.097,55.9,32.6866,2
1,7,2011-07-13T11:57,-94.015,22.009,3537,140.9,18.085,36.344,2.815,26.291254,12.05,0.638,5.972,45.3,108.898,2
1,7,2011-07-13T11:57,-94.015,22.009,3537,239.7,14.009,35.788,2.497,26.806837,18.269,0.849,9.781,41.5,143.032,4
1,7,2011-07-13T11:57,-94.015,22.009,3537,289,12.67,35.588,2.461,26.927667,21.097,1.184,11.374,49.5,152.0173,4
1,7,2011-07-13T11:57,-94.015,22.009,3537,388,10.665,35.3,2.445,27.083153,25.942,1.429,17.472,51.1,164.5733,4
1,7,2011-07-13T11:57,-94.015,22.009,3537,588.1,7.73,34.973,2.695,27.306428,28.507,1.669,21.364,39.7,172.7189,5
1,7,2011-07-13T11:57,-94.015,22.009,3537,801.4,5.98,34.908,3.329,27.496694,26.541,1.333,24.702,39.8,157.3939,5
1,7,2011-07-13T11:57,-94.015,22.009,3537,1000.8,5.097,34.927,3.903,27.620834,26.383,1.509,26.845,41,138.892,6
1,8,2011-07-09T19:31,-92.3,24.012,3735,4.2,29.211,36.502,4.385,23.121979,0,0.29,0.9,72.8,0,1
1,8,2011-07-09T19:31,-92.3,24.012,3735,43.3,27.957,36.544,4.5,23.574624,0.06,0.24,1.4,70.2,0,1
1,8,2011-07-09T19:31,-92.3,24.012,3735,143,19.593,36.428,3.954,25.970102,8.26,0.53,3.2,55.8,52.6968,2
1,8,2011-07-09T19:31,-92.3,24.012,3735,492.4,9.017,35.081,2.569,27.19256,30.54,1.7,17.1,45.1,169.6394,4.5
1,8,2011-07-09T19:31,-92.3,24.012,3735,593.2,7.825,34.976,2.69,27.295012,32.01,1.64,20.1,44.2,172.3067,5
1,8,2011-07-09T19:31,-92.3,24.012,3735,790.6,6.074,34.909,3.284,27.485354,30.94,1.49,24.5,46.9,158.6767,5
1,8,2011-07-09T19:31,-92.3,24.012,3735,992.2,5.16,34.925,3.854,27.61178,28.68,1.75,25.4,45.2,140.5602,6
1,8,2011-07-09T19:31,-92.3,24.012,3735,1193.2,4.604,34.948,4.326,27.69486,26.29,1.31,26,46.4,124.2335,6
1,8,2011-07-09T19:31,-92.3,24.012,3735,1492.9,4.325,34.963,4.625,27.740178,24.44,1.43,25.4,46.3,113.5051,6
1,8,2011-07-09T19:31,-92.3,24.012,3735,1994.4,4.274,34.968,4.719,27.754786,23.61,1.28,25,42.3,110.169,6
1,8,2011-07-09T19:31,-92.3,24.012,3735,2505.2,4.303,34.97,4.721,27.759339,23.83,1.49,24.6,45.8,110.2745,6
1,10,2011-07-10T04:54,-93.725,24.003,3739,10,28.84,36.654,4.423,23.361501,0.15,1.74,1.3,72.7,0,1
1,10,2011-07-10T04:54,-93.725,24.003,3739,50.9,25.181,36.572,5.025,24.479758,0,0.22,1.3,60.1,0,2
1,10,2011-07-10T04:54,-93.725,24.003,3739,151.2,19.816,36.439,3.682,25.920268,6.83,0.45,2.7,47.9,63.6138,2
1,10,2011-07-10T04:54,-93.725,24.003,3739,399.5,10.891,35.33,2.478,27.066542,27.43,1.21,13.3,45.4,161.7722,4
1,10,2011-07-10T04:54,-93.725,24.003,3739,599.7,7.853,34.98,2.68,27.294215,31.35,1.47,19.7,36.6,172.5549,5
1,10,2011-07-10T04:54,-93.725,24.003,3739,800.6,5.936,34.908,3.358,27.502234,30.22,1.85,23.9,44.7,156.4436,5
1,10,2011-07-10T04:54,-93.725,24.003,3739,999.2,5.107,34.927,3.884,27.619698,28.11,1.72,25.1,43.7,139.645,6
1,10,2011-07-10T04:54,-93.725,24.003,3739,1200.5,4.582,34.949,4.337,27.69829,26.13,1.27,25.3,35.5,123.9233,6
1,10,2011-07-10T04:54,-93.725,24.003,3739,1498.2,4.323,34.963,4.614,27.740487,24.71,1.3,24.8,45.2,114.0035,6
1,10,2011-07-10T04:54,-93.725,24.003,3739,2001.1,4.274,34.969,4.705,27.755703,23.52,1.48,24.4,43.6,110.7822,6
1,10,2011-07-10T04:54,-93.725,24.003,3739,2499.8,4.304,34.97,4.713,27.759158,23.86,1.45,24.6,40,110.6109,6
1,10,2011-07-10T04:54,-93.725,24.003,3739,3723.4,4.436,34.972,4.66,27.762453,23.51,1.46,24.8,40.7,113.035,6
1,11,2011-07-10T15:51,-95.011,24.006,3568,9.5,28.831,36.587,4.385,23.314129,0.13,0.18,0.9,58.3,0.5073,1
1,11,2011-07-10T15:51,-95.011,24.006,3568,21.2,28.761,36.578,4.389,23.33175,0,0.2,1,54.5,0.5672,1
1,11,2011-07-10T15:51,-95.011,24.006,3568,52,23.418,36.574,5.081,25.011757,0,0.21,1.7,61.5,0,2
1,11,2011-07-10T15:51,-95.011,24.006,3568,71.6,22.478,36.545,4.83,25.263647,0,0.2,1.4,58.4,2.8769,2
1,11,2011-07-10T15:51,-95.011,24.006,3568,98.9,21.908,36.512,4.574,25.402076,0.22,0.19,1.8,52.7,16.2657,2
1,11,2011-07-10T15:51,-95.011,24.006,3568,150.7,21.095,36.459,4.346,25.590969,1.75,0.21,1.5,62.5,29.4802,2
1,11,2011-07-10T15:51,-95.011,24.006,3568,249,17.238,36.258,2.816,26.438291,16.21,0.82,7.8,41.9,112.8451,3
1,11,2011-07-10T15:51,-95.011,24.006,3568,298.4,15.151,35.961,2.595,26.695469,19.76,1.03,7.7,39.6,132.805,3
1,11,2011-07-10T15:51,-95.011,24.006,3568,501.8,9.743,35.182,2.459,27.153056,29.7,1.5,15.2,37.8,169.7674,4.5
1,11,2011-07-10T15:51,-95.011,24.006,3568,594.4,8.445,35.036,2.553,27.249193,30.7,1.73,17.7,40.2,174.1273,4.5
1,11,2011-07-10T15:51,-95.011,24.006,3568,799.5,6.534,34.914,3.058,27.430054,31.27,1.83,22.5,38.9,165.2869,5
1,11,2011-07-10T15:51,-95.011,24.006,3568,1003.6,5.38,34.919,3.691,27.581493,22.56,1.44,19.3,36.9,146.0682,5
1,12,2011-07-03T14:38,-96.016,24.016,2314,9.8,28.475,36.664,4.389,23.490903,0.06,0.23,1.3,73.8,1.3536,1
1,12,2011-07-03T14:38,-96.016,24.016,2314,50.7,26.029,36.577,4.879,24.219835,0.07,0.2,1.4,76.2,0,1
1,12,2011-07-03T14:38,-96.016,24.016,2314,150.6,19.233,36.435,3.292,26.069627,5.96,2.23,2.2,56.6,83.0484,2
1,12,2011-07-03T14:38,-96.016,24.016,2314,392.6,11.026,35.353,2.47,27.059926,26.81,1.5,12.2,47.6,161.2936,4
1,12,2011-07-03T14:38,-96.016,24.016,2314,598.2,7.91,34.99,2.655,27.293717,31.91,1.88,18.9,47.2,173.2493,5
1,12,2011-07-03T14:38,-96.016,24.016,2314,995.4,5.066,34.932,3.935,27.628523,28.09,1.68,25,52.3,137.7133,6
1,12,2011-07-03T14:38,-96.016,24.016,2314,1001.6,4.876,34.936,4.079,27.653458,20.4,1.258,24.013,66,132.8468,6
1,12,2011-07-03T14:38,-96.016,24.016,2314,1484.6,4.301,34.968,4.664,27.746717,24.51,1.56,25.1,57.9,111.9725,6
1,12,2011-07-03T14:38,-96.016,24.016,2314,1971.9,4.261,34.973,4.754,27.759989,24.16,1.47,24.1,56.4,108.7151,6
1,12,2011-07-03T14:38,-96.016,24.016,2314,2224.2,4.273,34.974,4.753,27.762398,23.91,1.52,23.7,51.3,108.867,6
1,15,2011-07-03T22:37,-95.602,25.013,2401,11,28.496,36.64,4.409,23.465981,0.07,0.25,1.2,70.5,0.4434,1
1,15,2011-07-03T22:37,-95.602,25.013,2401,50.9,23.525,36.557,5.146,24.967312,0.06,0.24,1.3,71.6,0,2
1,15,2011-07-03T22:37,-95.602,25.013,2401,149.2,19.198,36.436,3.221,26.079381,10.29,0.62,3.7,49,86.2875,2
1,15,2011-07-03T22:37,-95.602,25.013,2401,498.1,10.05,35.219,2.471,27.129977,29.18,1.7,14.5,34.8,167.3176,4.5
1,15,2011-07-03T22:37,-95.602,25.013,2401,600,8.533,35.043,2.575,27.241322,31.12,1.89,17.7,39,172.5952,4.5
1,15,2011-07-03T22:37,-95.602,25.013,2401,795.2,6.126,34.911,3.268,27.432501,30.97,1.88,23.2,72.5,159.0045,5
1,15,2011-07-03T22:37,-95.602,25.013,2401,799.5,6.504,34.912,3.094,27.480651,29.93,1.85,21.6,34.7,163.9312,5
1,15,2011-07-03T22:37,-95.602,25.013,2401,998.8,5.255,34.924,3.806,27.600236,28.4,1.77,24.9,37,141.9594,5
1,15,2011-07-03T22:37,-95.602,25.013,2401,1499.9,4.311,34.965,4.65,27.743467,24.44,1.51,24.2,33.3,112.5236,6
1,15,2011-07-03T22:37,-95.602,25.013,2401,1995.3,4.272,34.97,4.735,27.75673,23.88,1.46,23.8,32.4,109.4838,6
1,15,2011-07-03T22:37,-95.602,25.013,2401,2330.5,4.287,34.971,4.749,27.759824,23.67,1.5,23.4,32.2,109.0281,6
1,16,2011-07-04T04:38,-94.795,25.018,3607,10.7,28.129,36.63,4.444,23.580089,0.09,0.27,1,71.5,0.0771,1
1,16,2011-07-04T04:38,-94.795,25.018,3607,51.7,23.082,36.555,5.185,25.095639,0.13,0.26,1.5,67.5,0,2
1,16,2011-07-04T04:38,-94.795,25.018,3607,147.9,19.807,36.48,3.358,25.953739,8.38,0.47,3,51.6,77.7114,2
1,16,2011-07-04T04:38,-94.795,25.018,3607,497.4,10.274,35.249,2.467,27.114884,28.58,1.69,14,41,166.0972,4.5
1,16,2011-07-04T04:38,-94.795,25.018,3607,595.3,8.697,35.061,2.542,27.229847,27.36,1.63,15.5,35.2,172.9498,4.5
1,16,2011-07-04T04:38,-94.795,25.018,3607,792.9,6.43,34.913,3.127,27.44284,27.77,1.8,20.6,40.8,163.0034,5
1,16,2011-07-04T04:38,-94.795,25.018,3607,990.1,5.251,34.923,3.789,27.599754,28.52,1.84,24.7,45.7,142.7255,5
1,16,2011-07-04T04:38,-94.795,25.018,3607,1188.9,4.634,34.948,4.301,27.691829,26.24,1.72,24.5,40.4,125.0937,6
1,16,2011-07-04T04:38,-94.795,25.018,3607,1487.5,4.333,34.963,4.614,27.739398,18.76,1.27,19.3,37.1,113.9196,6
1,16,2011-07-04T04:38,-94.795,25.018,3607,1977.8,4.276,34.969,4.718,27.7553,23.65,1.55,24.3,37.4,110.1823,6
1,16,2011-07-04T04:38,-94.795,25.018,3607,2470.9,4.3,34.971,4.731,27.76007,23.81,1.33,24.2,37.8,109.8307,6
1,16,2011-07-04T04:38,-94.795,25.018,3607,3277.8,4.38,34.973,4.692,27.763167,23.61,1.44,24.4,45.3,111.6356,6
1,17,2011-07-04T11:18,-93.982,24.99,3700,10.5,28.347,36.501,4.425,23.410938,0.41,0.21,1.5,77.9,0.3596,1
1,17,2011-07-04T11:18,-93.982,24.99,3700,50,25.389,36.61,4.931,24.444238,0.26,0.25,1.4,75.7,0,2
1,17,2011-07-04T11:18,-93.982,24.99,3700,151.6,20.271,36.452,3.854,25.809216,5.41,0.34,2.5,60.1,54.2352,2
1,17,2011-07-04T11:18,-93.982,24.99,3700,397.5,10.365,35.261,2.479,27.105763,28.64,1.62,14.2,45.2,164.938,4.5
1,17,2011-07-04T11:18,-93.982,24.99,3700,603.3,7.007,34.928,2.904,27.373844,32.19,1.96,22.2,42.3,168.5713,5
1,17,2011-07-04T11:18,-93.982,24.99,3700,799,5.625,34.913,3.528,27.54467,30.03,1.84,24.3,40.9,151.2602,5
1,17,2011-07-04T11:18,-93.982,24.99,3700,992,4.911,34.935,4.051,27.648477,27.79,1.71,25.5,36.3,133.8014,6
1,17,2011-07-04T11:18,-93.982,24.99,3700,1198.2,4.477,34.955,4.446,27.714511,25.26,1.44,25.1,36.2,119.9545,6
1,17,2011-07-04T11:18,-93.982,24.99,3700,1493.1,4.294,34.965,4.656,27.745143,24.62,1.48,25.8,38.4,112.387,6
1,17,2011-07-04T11:18,-93.982,24.99,3700,1999.3,4.266,34.97,4.725,27.757352,23.83,1.39,24.4,39.3,109.9684,6
1,17,2011-07-04T11:18,-93.982,24.99,3700,2498.2,4.303,34.972,4.721,27.760876,23.99,1.26,24.7,40,110.2646,6
1,17,2011-07-04T11:18,-93.982,24.99,3700,3659.7,4.428,34.973,4.669,27.763249,23.97,1.5,25.4,41.9,112.6391,6
1,18,2011-07-05T03:07,-93.006,25.001,3633,8.9,28.572,36.615,4.426,23.42172,0.23,0.28,1.3,73,0,1
1,18,2011-07-05T03:07,-93.006,25.001,3633,49.8,27.616,36.605,4.562,23.732689,0.12,0.23,1.4,75.6,0,1
1,18,2011-07-05T03:07,-93.006,25.001,3633,148.4,19.717,36.466,3.413,25.966832,8.51,0.52,3.2,51.6,75.7069,2
1,18,2011-07-05T03:07,-93.006,25.001,3633,458.1,9.516,35.152,2.496,27.166253,29.92,1.7,15.6,52.9,169.5663,4.5
1,18,2011-07-05T03:07,-93.006,25.001,3633,580.7,7.456,34.945,2.786,27.323815,30.68,1.82,19.8,42.1,170.6271,5
1,18,2011-07-05T03:07,-93.006,25.001,3633,799.9,5.849,34.91,3.407,27.514641,30.44,1.88,24.4,39.5,154.9264,5
1,18,2011-07-05T03:07,-93.006,25.001,3633,998.1,5.016,34.932,3.963,27.63411,27.88,1.71,24.5,47,136.8656,6
1,18,2011-07-05T03:07,-93.006,25.001,3633,1202.4,4.485,34.954,4.437,27.712774,25.63,1.58,25.8,49.6,120.291,6
1,18,2011-07-05T03:07,-93.006,25.001,3633,1486.8,4.303,34.965,4.647,27.744096,24.42,1.55,24.2,45,112.7058,6
1,18,2011-07-05T03:07,-93.006,25.001,3633,1998.8,4.271,34.97,4.721,27.756797,23.75,1.5,23.1,37.4,110.1042,6
1,18,2011-07-05T03:07,-93.006,25.001,3633,2501.1,4.302,34.971,4.722,27.76023,24.36,1.54,24.5,45.5,110.2331,6
1,18,2011-07-05T03:07,-93.006,25.001,3633,3595.4,4.42,34.972,4.669,27.762436,23.8,1.45,24.5,39.5,112.6392,6
1,19,2011-07-05T11:24,-91.986,25.006,3521,10.2,28.525,36.264,4.425,23.173645,0.09,0.23,1.5,62.8,0.0576,1
1,19,2011-07-05T11:24,-91.986,25.006,3521,49.6,26.283,36.596,4.774,24.15401,0.1,0.23,1.1,62.3,0,1
1,19,2011-07-05T11:24,-91.986,25.006,3521,150.6,18.648,36.384,3.249,26.180764,9.35,0.57,3.1,48.2,87.4875,2
1,19,2011-07-05T11:24,-91.986,25.006,3521,422,10.438,35.266,2.491,27.097577,28.57,1.64,14,58.5,163.9914,4
1,19,2011-07-05T11:24,-91.986,25.006,3521,600.7,7.886,34.986,2.665,27.294066,32.05,1.9,19.5,38.7,172.9807,5
1,19,2011-07-05T11:24,-91.986,25.006,3521,799.3,6.127,34.908,3.267,27.477946,30.9,1.9,22.8,41.8,159.0497,5
1,19,2011-07-05T11:24,-91.986,25.006,3521,1000.3,5.2,34.925,3.828,27.607216,28.45,1.76,24.4,47.6,141.4041,6
1,19,2011-07-05T11:24,-91.986,25.006,3521,1199.5,4.639,34.947,4.297,27.690262,26.04,1.63,24.4,45,125.2399,6
1,19,2011-07-05T11:24,-91.986,25.006,3521,1500.5,4.336,34.963,4.617,27.739132,24.51,1.49,23.4,45.6,113.7755,6
1,19,2011-07-05T11:24,-91.986,25.006,3521,1999.5,4.282,34.97,4.73,27.755627,24.09,1.45,23.7,46.1,109.6287,6
1,19,2011-07-05T11:24,-91.986,25.006,3521,2499.5,4.309,34.972,4.74,27.760293,23.76,1.46,23.3,48.8,109.3922,6
1,19,2011-07-05T11:24,-91.986,25.006,3521,3482.5,4.407,34.974,4.754,27.763883,23.53,1.43,23.2,47.8,108.9211,6
1,20,2011-07-05T21:02,-91.004,25.009,3531,10.8,28.595,36.61,4.423,23.410448,0.06,0.26,1.2,71.6,0,1
1,20,2011-07-05T21:02,-91.004,25.009,3531,51,25.434,36.496,4.807,24.344227,0.1,0.23,1.2,72.9,0,1
1,20,2011-07-05T21:02,-91.004,25.009,3531,150.6,18.296,36.343,3.02,26.238207,12.12,0.71,4.4,65.4,99.0495,2
1,20,2011-07-05T21:02,-91.004,25.009,3531,400.5,10.085,35.211,2.573,27.115127,28.5,1.69,14,46.8,162.6048,4.5
1,20,2011-07-05T21:02,-91.004,25.009,3531,600,7.152,34.922,2.886,27.348891,31.92,1.97,20.9,47.6,168.3775,5
1,20,2011-07-05T21:02,-91.004,25.009,3531,799.7,5.723,34.911,3.481,27.530947,29.69,1.86,23.1,46.4,152.6052,5
1,20,2011-07-05T21:02,-91.004,25.009,3531,1000.4,4.889,34.936,4.07,27.651707,27.25,1.79,23.9,42.9,133.1412,6
1,20,2011-07-05T21:02,-91.004,25.009,3531,1199.9,4.441,34.956,4.484,27.718955,25.51,1.63,24.9,55,118.571,6
1,20,2011-07-05T21:02,-91.004,25.009,3531,1499.3,4.282,34.966,4.673,27.747156,24.46,1.57,24.4,43.5,111.7403,6
1,20,2011-07-05T21:02,-91.004,25.009,3531,2000.4,4.263,34.97,4.727,27.757603,23.9,1.55,24.1,39.7,109.9051,6
1,20,2011-07-05T21:02,-91.004,25.009,3531,2500.8,4.3,34.972,4.723,27.761211,23.78,1.49,23.5,45.3,110.2025,6
1,20,2011-07-05T21:02,-91.004,25.009,3531,3507.4,4.408,34.972,4.671,27.762438,23.96,1.51,23.6,44.9,112.558,6
1,21,2011-07-06T05:03,-90.025,24.993,3528,11.1,28.912,35.993,4.408,22.840896,0.07,0.23,1.6,71.3,0,1
1,21,2011-07-06T05:03,-90.025,24.993,3528,51.5,27.55,36.064,4.472,23.347024,0.09,0.23,1.4,67.2,1.3457,1
1,21,2011-07-06T05:03,-90.025,24.993,3528,153.5,19.705,36.647,3.3,26.108381,8.29,0.51,2.8,59.7,80.444,2
1,21,2011-07-06T05:03,-90.025,24.993,3528,498.9,8.781,35.039,2.701,27.197167,30.65,1.72,16.8,48.5,165.4583,4.5
1,21,2011-07-06T05:03,-90.025,24.993,3528,604.3,7.537,34.952,2.752,27.318134,31.7,1.92,19.8,49.8,171.5701,5
1,21,2011-07-06T05:03,-90.025,24.993,3528,800.5,5.81,34.909,3.431,27.518632,30.33,1.89,23.3,46.4,154.1628,5
1,21,2011-07-06T05:03,-90.025,24.993,3528,1002.8,4.95,34.934,4.014,27.643213,27.77,1.75,25.2,37.1,135.1328,6
1,21,2011-07-06T05:03,-90.025,24.993,3528,1202.9,4.464,34.955,4.461,27.715685,25.31,1.61,24,40.3,119.4028,6
1,21,2011-07-06T05:03,-90.025,24.993,3528,1501.2,4.291,34.965,4.661,27.745374,24.39,1.59,23.9,38.8,112.1979,6
1,21,2011-07-06T05:03,-90.025,24.993,3528,2001.9,4.268,34.97,4.723,27.75708,24.15,1.5,24,41.6,110.0424,6
1,21,2011-07-06T05:03,-90.025,24.993,3528,2501.3,4.302,34.971,4.723,27.760182,23.94,1.46,23.2,40.8,110.1897,6
1,21,2011-07-06T05:03,-90.025,24.993,3528,3497.9,4.407,34.972,4.671,27.762332,24,1.52,23.8,39.8,112.5565,6
1,22,2011-07-06T14:46,-89.049,25.046,3485,10.8,28.731,35.887,4.404,22.821772,0.13,0.22,1.7,67.4,0.7349,1
1,22,2011-07-06T14:46,-89.049,25.046,3485,49.3,28.216,35.996,4.469,23.077593,0.11,0.26,1.4,66,0,1
1,22,2011-07-06T14:46,-89.049,25.046,3485,132.8,23.038,36.617,3.561,25.160528,6.05,0.44,3.4,58.4,56.0347,2
1,22,2011-07-06T14:46,-89.049,25.046,3485,402.3,10.133,35.2,2.761,27.09827,27.58,1.64,13.6,50.6,154.1454,4
1,22,2011-07-06T14:46,-89.049,25.046,3485,803.1,5.69,34.91,3.502,27.534266,29.92,1.86,23.5,38.9,151.9324,5
1,22,2011-07-06T14:46,-89.049,25.046,3485,1002.7,4.938,34.934,4.015,27.64458,26.59,1.7,24.2,35.2,135.1784,6
1,22,2011-07-06T14:46,-89.049,25.046,3485,1204.6,4.485,34.954,4.43,27.712614,26.36,1.71,24.2,40.2,120.5975,6
1,22,2011-07-06T14:46,-89.049,25.046,3485,1502.5,4.307,34.964,4.634,27.742858,24.61,1.62,24.3,39.6,113.2553,6
1,22,2011-07-06T14:46,-89.049,25.046,3485,1999.2,4.271,34.969,4.718,27.755932,24.06,1.56,24.4,36.8,110.2373,6
1,22,2011-07-06T14:46,-89.049,25.046,3485,2504.7,4.302,34.971,4.724,27.760198,23.68,1.53,24,39.1,110.1491,6
1,22,2011-07-06T14:46,-89.049,25.046,3485,3418.4,4.398,34.972,4.678,27.762154,23.52,1.53,24,39.1,112.2438,6
1,23,2011-07-06T23:41,-88.041,25.031,3415,36.6,28.604,36.007,,22.956269,0.07,0.21,1.9,63.4,,1
1,23,2011-07-06T23:41,-88.041,25.031,3415,149.9,24.832,36.351,4.256,24.426376,0.63,0.19,1.9,65.3,19.6266,2
1,23,2011-07-06T23:41,-88.041,25.031,3415,599.6,10.488,35.248,2.692,27.079489,27.03,1.57,13.7,51.7,155.1011,4
1,23,2011-07-06T23:41,-88.041,25.031,3415,702.7,8.535,35.014,2.704,27.220316,30.37,1.76,17.3,41.3,167.0895,4.5
1,23,2011-07-06T23:41,-88.041,25.031,3415,796.5,7.43,34.926,2.837,27.316515,31.74,1.86,19.9,44.7,168.7689,5
1,23,2011-07-06T23:41,-88.041,25.031,3415,1003,5.522,34.913,3.684,27.559555,26.7,1.53,22.2,50.8,145.3509,5
1,23,2011-07-06T23:41,-88.041,25.031,3415,1197.9,4.665,34.947,4.314,27.687298,25.98,1.68,24.3,43.2,124.3024,6
1,23,2011-07-06T23:41,-88.041,25.031,3415,1499.1,4.33,34.963,4.631,27.739542,24.37,1.86,24.4,39.8,113.2102,6
1,23,2011-07-06T23:41,-88.041,25.031,3415,2001.1,4.286,34.969,4.723,27.75437,23.75,1.53,26.2,43.5,109.9065,6
1,23,2011-07-06T23:41,-88.041,25.031,3415,2500.5,4.307,34.971,4.72,27.759597,23.65,1.53,24.1,46.2,110.2817,6
1,23,2011-07-06T23:41,-88.041,25.031,3415,3387.2,4.399,34.974,4.762,27.763155,20.95,1.42,29.1,44.1,108.5425,6
1,24,2011-07-07T08:14,-87.01,25,3341,9.8,29.145,35.995,,22.764022,0.14,0.25,1.8,75.2,,1
1,24,2011-07-07T08:14,-87.01,25,3341,49.9,27.992,35.936,4.591,23.106203,0.12,0.26,1.8,73.2,0,1
1,24,2011-07-07T08:14,-87.01,25,3341,150.6,25.502,36.377,4.153,24.240378,0.82,0.24,2,69.5,21.7661,1
1,24,2011-07-07T08:14,-87.01,25,3341,600.9,10.843,35.296,2.733,27.054175,26.59,1.54,13.2,45.7,151.1499,4
1,24,2011-07-07T08:14,-87.01,25,3341,692.3,9.126,35.073,2.673,27.173371,29.39,1.71,15.8,45,164.5859,4.5
1,24,2011-07-07T08:14,-87.01,25,3341,801.1,7.411,34.924,2.852,27.317688,31.48,1.95,20.6,42.2,168.2499,5
1,24,2011-07-07T08:14,-87.01,25,3341,999,5.723,34.906,3.555,27.529528,29.93,1.87,24.7,43.1,149.5297,5
1,24,2011-07-07T08:14,-87.01,25,3341,1199.9,4.907,34.936,4.09,27.651531,27.38,1.44,25.5,46.1,132.2752,6
1,24,2011-07-07T08:14,-87.01,25,3341,1499.3,4.386,34.961,4.587,27.732005,24.97,1.45,24.7,38.6,114.7053,6
1,24,2011-07-07T08:14,-87.01,25,3341,2001.2,4.291,34.969,4.715,27.753819,24.12,1.55,24.6,40.9,110.217,6
1,24,2011-07-07T08:14,-87.01,25,3341,2500.8,4.308,34.971,4.741,27.759319,23.94,1.45,24.2,42.7,109.3594,6
